timestamp,y1(t),y2(t),y3(t),y4(t),y5(t),y6(t),y7(t),y8(t)
0.18167249596194512,0.0006262078337080523,0.00012526814084439175,4.201978977699005e-5,0.0009286164486453828,0.00012431159092120357,0.00041996464895180667,7.472706695249431e-5,0.005625272933047578
0.19581267903936134,0.0006241197892925725,0.00012490765614685208,4.176603114832755e-5,0.000922050033648488,0.00012424570383169032,0.0004167676093760594,7.554389195775292e-5,0.00562445610804232
0.21054283170395843,0.0006219801495587987,0.00012452667390932954,4.149799486928074e-5,0.0009152911519676377,0.0001241632478552779,0.00041349727147008434,7.622997312894507e-5,0.005623770026871128
0.2258410794021992,0.0006197951795102417,0.00012412670622067657,4.121668660342432e-5,0.0009083578229477447,0.00012406241465081589,0.00041016269505802475,7.678590094812187e-5,0.005623214099051951
0.24180428606157559,0.0006175544038707775,0.00012370625060656093,4.092097474550994e-5,0.0009012148923997973,0.00012394051782339038,0.00040674724884284146,7.721725871964254e-5,0.005622782741280431
0.2584429060098529,0.0006152601131797456,0.00012326613853896607,4.061135154870413e-5,0.0008938675068816501,0.00012379526990898406,0.0004032536479307794,7.752643320230494e-5,0.005622473566797769
0.27585068671966523,0.0006129035341811681,0.00012280509544037566,4.028680806341269e-5,0.0008862851988557434,0.00012362349285111737,0.00039966759050085186,7.77176044702793e-5,0.005622282395529794
0.2940670544031505,0.000610483999426413,0.00012232338845821937,3.994739846487939e-5,0.0008784631505446911,0.00012342224627057713,0.00039598693098707994,7.779376022691021e-5,0.005622206239773163
0.3131924488299974,0.0006079933945260349,0.00012181980052415184,3.959210723780601e-5,0.0008703721558545415,0.00012318767496526123,0.0003921979664349203,7.775817346588216e-5,0.005622241826534192
0.333295872134401,0.0006054286494218672,0.0001212941009642459,3.922058668430049e-5,0.0008619988859491487,0.00012291595447647336,0.00038829439619793516,7.761376908179363e-5,0.00562238623091828
0.3544945637795027,0.0006027815021469697,0.00012074498455161056,3.883169914470633e-5,0.000853312598163896,0.00012260227741116105,0.00038426168544450275,7.736308323890885e-5,0.005622636916761165
0.3768917910633488,0.0006000466994282674,0.00012017174358208817,3.84246937582849e-5,0.0008442917839856371,0.0001222416100122388,0.0003800894712485964,7.700857538551901e-5,0.005622991424614554
0.40063263371838903,0.000597215267510992,0.00011957287708508703,3.799821621565284e-5,0.0008349020121984199,0.00012182780945970769,0.00037576121376504447,7.655203957647696e-5,0.005623447960423597
0.425862134251734,0.0005942799709528152,0.0001189472313628855,3.7551111774802786e-5,0.0008251137957730972,0.00012135420654252034,0.00037126240165191114,7.599522425877169e-5,0.005624004775741302
0.45276400248429133,0.0005912310461068911,0.00011829310210481241,3.708177903969106e-5,0.0008148883422669721,0.00012081286600535762,0.0003665738810902504,7.533917831832918e-5,0.005624660821681744
0.48153017016726635,0.0005880601747909129,0.00011760908253921268,3.658876867287116e-5,0.000804190680756435,0.00012019508741039374,0.00036167776583568407,7.45849844844327e-5,0.005625415015515641
0.5123824671697519,0.0005847584172283845,0.0001168936268748694,3.607046533527311e-5,0.0007929826874271711,0.00011949095880966033,0.0003565540650413505,7.373339436006783e-5,0.005626266605640006
0.5455391811312905,0.0005813202062849539,0.00011614591880788281,3.5525714003747236e-5,0.0007812366223806904,0.0001186901423931168,0.00035118667220337556,7.278588018041376e-5,0.00562721411981966
0.5812068493135514,0.0005777441837171519,0.00011536606322932388,3.4953972850750576e-5,0.0007689383126393716,0.00011778231213989193,0.0003455645934627783,7.17450726122972e-5,0.005628254927387776
0.6195215762475513,0.0005740386141728674,0.00011455627213347873,3.435621418705527e-5,0.0007561064133255892,0.00011675907109245692,0.00033969058335216504,7.061654656405681e-5,0.005629383453436016
0.6605098992291164,0.0005702236571102161,0.00011372136304055449,3.373535951658898e-5,0.0007428015561706004,0.00011561574577495898,0.0003335853494250613,6.940983269836078e-5,0.005630590167301712
0.7040515049960218,0.0005663324681512724,0.00011286898944652344,3.309654433952447e-5,0.0007291318554343381,0.00011435330547796577,0.00032729042052138404,6.813899156974708e-5,0.005631861008430326
0.7499204879326983,0.0005624047794540542,0.00011200821339146796,3.244614585757472e-5,0.0007152319841443952,0.00011297791144378076,0.000320859199752584,6.682057918880904e-5,0.005633179420811264
0.7978518632116411,0.0005584794000417103,0.00011114783789402247,3.1790577308527296e-5,0.000701237398033682,0.00011149914951736997,0.000314345817852212,6.547093758317338e-5,0.005634529062416899
0.8476080651314984,0.000554588331306616,0.00011029510334691372,3.1135292019242696e-5,0.0006872631193832425,0.00010992770879855607,0.0003077958423456443,6.41038921035975e-5,0.005635896107896475
0.8989982555090178,0.0005507559122113197,0.00010945550053177689,3.048459456239254e-5,0.0006733997590965562,0.0001082742433493774,0.0003012446652580841,6.273023007807194e-5,0.005637269769922001
0.9518819251196001,0.0005469995285034814,0.00010863293617917787,2.984171270864947e-5,0.000659715068700208,0.00010654874243466413,0.0002947182582893814,6.13578727563275e-5,0.005638642127243745
1.0061512940976907,0.0005433317917046624,0.00010783022387937815,2.9209129102789285e-5,0.0006462610000307697,0.00010476069949100857,0.000288236437987236,5.999268770347662e-5,0.005640007312296596
1.0617307681489407,0.0005397612600222812,0.00010704925498869918,2.8588675706348084e-5,0.0006330757028318309,0.00010291884733406274,0.0002818137015440529,5.863882845795341e-5,0.00564136117154212
1.1185624032273225,0.0005362939449912678,0.00010629133927524955,2.7981771833865733e-5,0.000620188578541908,0.00010103144102897169,0.0002754615256015514,5.729937476603808e-5,0.005642700625234035
1.1766067851934696,0.0005329336358557817,0.0001055572842654172,2.738946466126307e-5,0.0006076211366106141,9.91060983651612e-5,0.00026918864931962304,5.597652325242936e-5,0.005644023476747644
1.235834859861787,0.000529682696304252,0.00010484757561713078,2.68125565142311e-5,0.0005953896981789637,9.714998460010361e-5,0.0002630022708744548,5.467194137772159e-5,0.005645328058622352
1.2962295241294328,0.0005265421974174998,0.00010416241058849912,2.6251619300997755e-5,0.0005835057056240308,9.516970555841415e-5,0.00025690807285790707,5.3386847863103e-5,0.0056466131521369705
1.357780880652914,0.0005235123620687417,0.00010350179816579805,2.5707066434502684e-5,0.0005719772525799876,9.317143292107766e-5,0.0002509108693243567,5.2122202360871285e-5,0.005647877797639202
1.4204875926286398,0.0005205926379147456,0.00010286557711155871,2.5179160804623453e-5,0.0005608092579663433,9.116084493388157e-5,0.0002450145770586541,5.087873582461231e-5,0.005649121264175461
1.4843539250961726,0.0005177819624636697,0.00010225347519948992,2.4668058642457086e-5,0.0005500043995406436,8.914321957230826e-5,0.00023922258884287223,4.965705326892464e-5,0.005650342946731148
1.5493906757208151,0.0005150788139545116,0.00010166512124547717,2.4173816118857316e-5,0.000539563257462837,8.712340992307433e-5,0.00023353774684209045,4.8457643381640946e-5,0.005651542356618432
1.6156132509922414,0.0005124813744340447,0.00010110008123339148,2.3696417220813407e-5,0.0005294849068183568,8.510591604587847e-5,0.0002279625652900895,4.728093460442009e-5,0.005652719065395653
1.6830422809642935,0.0005099875661296228,0.00010055786660434089,2.3235779350733644e-5,0.0005197670381599166,8.309488034872941e-5,0.00022249921103701862,4.6127296018256606e-5,0.005653872703981816
1.7517023193329675,0.000507595153475567,0.00010003795666630079,2.2791771536084657e-5,0.0005104063434983451,8.109414394649725e-5,0.0002171496398514762,4.499706839296145e-5,0.005655002931607112
1.8216222712956922,0.0005053017673541567,9.953980396735464e-5,2.2364218796191286e-5,0.0005013986093147475,7.910725142491958e-5,0.0002119155803735437,4.38905613631594e-5,0.0056561094386369136
1.8928345592204785,0.0005031049670836329,9.906284779681201e-5,2.1952913827885178e-5,0.0004927389633637585,7.713749310669498e-5,0.00020679861386109326,4.2808069786756995e-5,0.005657191930213316
1.965375409567393,0.0005010022567165119,9.860651770365535e-5,2.1557620465858227e-5,0.00048442194761222135,7.5187914338655e-5,0.000201800162719759,4.1749870228851e-5,0.005658250129771222
2.0392843823462847,0.0004989911206988431,9.817024118459002e-5,2.117808093504165e-5,0.0004764416707272796,7.326134550705275e-5,0.00019692153261557075,4.071622846123959e-5,0.005659283771538833
2.114604565413036,0.0004970690348115732,9.775344598165635e-5,2.081401860451344e-5,0.0004687918656057197,7.136041282131768e-5,0.00019216390497542858,3.9707396338207375e-5,0.005660292603661865
2.1913823622344393,0.0004952334856186401,9.73555642109256e-5,2.0465142425523728e-5,0.00046146598216921644,6.948755906175795e-5,0.0001875283563676984,3.872361434793588e-5,0.005661276385652137
2.269667686248748,0.0004934819765230372,9.697603357697636e-5,2.0131148894736185e-5,0.00045445722801751445,6.764505290478298e-5,0.00018301585091013304,3.776510850055179e-5,0.005662234891499521
2.349513899475864,0.000491812038472191,9.661429959055261e-5,1.9811724927001793e-5,0.00044775862812562284,6.583500382592273e-5,0.00017862724888108,3.683209074151902e-5,0.005663167909258554
2.4309780304914725,0.0004902212327418371,9.626981606709455e-5,1.9506549232807837e-5,0.0004413630531097444,6.405936949460956e-5,0.00017436329918275897,3.592475604540789e-5,0.005664075243954665
2.5141208795473897,0.0004887071555314936,9.594204601800928e-5,1.921529403664769e-5,0.00043526325464473653,6.231996530933747e-5,0.00017022463957400345,3.504328127301244e-5,0.00566495671872706
2.5990072426976454,0.0004872674395313512,9.563046188729626e-5,1.8937626203555198e-5,0.0004294518884772565,6.0618470768362655e-5,0.00016621179163656892,3.418782302289674e-5,0.005665812176977176
2.6857061291511615,0.00048589975541835344,9.533454577531082e-5,1.8673208331737785e-5,0.0004239215367500131,5.895643569542518e-5,0.00016232515772423637,3.3358516014014295e-5,0.005666641483986059
2.774291096116337,0.00048460181140543945,9.505378924432198e-5,1.8421699444574056e-5,0.00041866472196999867,5.7335283992030094e-5,0.00015856501426656278,3.255547079343926e-5,0.005667444529206634
2.8648404955351703,0.0004833713543389287,9.478769346257374e-5,1.8182755953655115e-5,0.0004136739266771981,5.575631905161546e-5,0.00015493151096772305,3.1778772797077016e-5,0.005668221227202996
2.9574379330836686,0.00048220616793226114,9.453576873268748e-5,1.7956032036897937e-5,0.00040894160091897524,5.422072536352224e-5,0.0001514246629836601,3.102847999869447e-5,0.005668971520001379
3.0521726408915444,0.0004811040728024296,9.429753441404964e-5,1.7741180333738006e-5,0.00040446017638945484,5.272957204421805e-5,0.00014804434926151593,3.030462195429479e-5,0.0056696953780457785
3.1491399867843097,0.00048006292522232514,9.407251857156823e-5,1.753785235858754e-5,0.0004002220747181674,5.128381442682784e-5,0.00014479030790382963,2.9607198283136607e-5,0.0056703928017169366
3.2484420039028823,0.0004790806163419545,9.38602577299375e-5,1.7345698972535824e-5,0.0003962197170092186,4.988429594466651e-5,0.00014166213355193435,2.8936177645938384e-5,0.005671063822354135
3.3501880040442016,0.00047815507119005344,9.366029658451107e-5,1.7164370779642666e-5,0.0003924455318384411,4.8531749427386536e-5,0.00013865927461254287,2.829149674868298e-5,0.00567170850325139
3.4544952996368705,0.00047728424745525113,9.347218766860862e-5,1.6993518447547373e-5,0.00038889196170517756,4.7226797767960163e-5,0.00013578103012495447,2.7673059321905075e-5,0.005672326940678168
3.5614899326536027,0.0004764661350422535,9.329549119222019e-5,1.6832793148215028e-5,0.00038555147201026094,4.596995546022851e-5,0.00013302654945110447,2.7080735753737234e-5,0.005672919264246336
3.671307632534946,0.0004756987546323707,9.312977466950462e-5,1.668184677231721e-5,0.0003824165553490502,4.476162839848096e-5,0.00013039482890001434,2.6514362107042092e-5,0.005673485637893031
3.784094723047426,0.00047498015763694534,9.297461285091254e-5,1.65403323868724e-5,0.0003794797408822186,4.360211557507497e-5,0.00012788471317569578,2.5973740211779563e-5,0.005674026259788293
3.900009383327807,0.0004743084246958923,9.282958734477221e-5,1.640790437739978e-5,0.00037673359717143445,4.249160829421772e-5,0.00012549489196134604,2.5458636745064772e-5,0.005674541363255008
4.01922281660398,0.0004736816659444725,9.2694286624249e-5,1.628421890957262e-5,0.0003741707416638586,4.1430192018722206e-5,0.00012322390268341946,2.4968783672179107e-5,0.005675031216327894
4.1419208727156915,0.00047309801975877695,9.256830570925957e-5,1.616893406361873e-5,0.00037178384340074674,4.0417845572724696e-5,0.0001210701279465236,2.450387756664787e-5,0.005675496122433425
4.268305563118037,0.00047255565334095116,9.245124624885188e-5,1.606171030508392e-5,0.00036956563270792433,3.94544432979144e-5,0.0001190317996030478,2.40635803853151e-5,0.005675936419614757
4.398597230906749,0.0004720527614519562,9.234271620688422e-5,1.5962210564254117e-5,0.00036750890278995505,3.8539753902441585e-5,0.00011710699601334851,2.3647518795493045e-5,0.00567635248120458
4.533036602591903,0.0004715875671779931,9.224232998970757e-5,1.587010069281724e-5,0.00036560651913930797,3.7673442761837464e-5,0.0001152936468219812,2.3255285143913022e-5,0.00567674471485616
4.6718875584699155,0.00047115832126832954,9.214970826842506e-5,1.57850496145972e-5,0.00036385142262084945,3.6855071603107414e-5,0.00011358953233103158,2.2886437275613838e-5,0.005677113562724459
4.81544002847291,0.00047076330271127685,9.206447807114397e-5,1.5706729698785186e-5,0.00036223663715738316,3.60841003858342e-5,0.0001119922875846261,2.254049938626427e-5,0.005677459500613808
4.964013682746754,0.0004704008184794739,9.198627269862839e-5,1.5634816947215832e-5,0.00036075527357615737,3.53598875799138e-5,0.00011049940315746328,2.2216962174692634e-5,0.00567778303782538
5.117961957275801,0.00047006920420542605,9.191473184320248e-5,1.5568991345593903e-5,0.00035940053683645144,3.4681692203380764e-5,0.00010910822962533609,2.1915283804226708e-5,0.005678084716195846
5.277677141537006,0.0004697668241597802,9.184950155961091e-5,1.5508937057076083e-5,0.00035816573000562027,3.40486744704891e-5,0.0001078159791614705,2.1634890251640388e-5,0.005678365109748432
5.4435960366304394,0.0004694920721115312,9.179023442841649e-5,1.5454342772540374e-5,0.00035704426145717947,3.345989822545116e-5,0.00010661973078073733,2.137517645591876e-5,0.005678624823544154
5.616207096847363,0.00046924337154654884,9.173658958310404e-5,1.5404901916187754e-5,0.00035602964908661313,3.291433207586028e-5,0.00010551643287730778,2.1135506887943562e-5,0.005678864493112129
5.796058681158366,0.0004690191765241465,9.168823287683527e-5,1.5360312961606356e-5,0.00035511552679179706,3.2410851894106753e-5,0.00010450290849900756,2.091521672084641e-5,0.005679084783279226
5.9837692542768135,0.0004688179722710934,9.164483699444834e-5,1.5320279680455325e-5,0.000354295649560649,3.19482428124556e-5,0.00010357585952173297,2.071361276762e-5,0.005679286387232452
6.180041515294931,0.0004686382744761661,9.160608128597295e-5,1.5284511118150125e-5,0.00035356389297047853,3.1525198134779675e-5,0.00010273186462981786,2.0529973075287427e-5,0.005679470026924785
6.385675921611815,0.00046847863250091274,9.157165244642434e-5,1.5252722335595473e-5,0.00035291426836400925,3.114032734556152e-5,0.00010196739543835416,2.036355046890286e-5,0.005679636449531169
6.601587646929686,0.00046833763122044016,9.154124490155163e-5,1.5224634866810128e-5,0.00035234093215548423,3.079216156666795e-5,0.00010127882722001723,2.0213574930900418e-5,0.005679786425069172
6.828833422616592,0.0004682138892586805,9.151456041743905e-5,1.5199976447019728e-5,0.00035183818023105175,3.0479150230262083e-5,0.00010066243216625068,2.0079252179390046e-5,0.005679920747820682
7.068638620426432,0.00046810606188024976,9.149130871564405e-5,1.5178481657619702e-5,0.0003514004610749027,3.0199669066545985e-5,0.00010011439504210746,1.995976712359295e-5,0.005680040232876479
7.322437414382577,0.00046801284087062765,9.147120744001374e-5,1.515989196183454e-5,0.00035102237644290304,2.9952020795743962e-5,9.963081431680236e-5,1.9854284157861622e-5,0.00568014571584221
7.591920097382488,0.0004679329566411737,9.145398260433245e-5,1.514395617521417e-5,0.0003506986908867113,2.973444159294547e-5,9.92077145709605e-5,1.9761949914481573e-5,0.00568023805008559
7.879098921237216,0.0004678651789989046,9.143936875298278e-5,1.5130430662349867e-5,0.0003504243356841738,2.954510428014757e-5,9.884105238600104e-5,1.9681894596688967e-5,0.005680318105403382
8.186392457432335,0.0004678083190230476,9.14271093611016e-5,1.511907974752022e-5,0.00035019441710073943,2.9382124668324808e-5,9.852672828379015e-5,1.9613234632283234e-5,0.005680386765367788
8.51674221190681,0.0004677612304532028,9.14169571301643e-5,1.5109676021971853e-5,0.00035000422252705446,2.924356683652431e-5,9.826059648692052e-5,1.955507485246209e-5,0.005680444925147609
8.873771389764944,0.00046772281162985377,9.140867440330661e-5,1.5102000756260052e-5,0.0003498492287208485,2.9127450255944434e-5,9.803847813615544e-5,1.9506511426077583e-5,0.005680493488573994
9.262009738312049,0.00046769200742797454,9.14020335797035e-5,1.5095844306827947e-5,0.00034972510989908387,2.903175727899192e-5,9.785617507844891e-5,1.9466634919302883e-5,0.005680533365080768
9.687216409731523,0.00046766781158802254,9.139681761508102e-5,1.509100659830422e-5,0.0003496277473217917,2.8954442271127176e-5,9.770948665885553e-5,1.943453401274436e-5,0.005680565465987327
10.156859402226122,0.00046764926928812895,9.139282057459438e-5,1.5087297651086072e-5,0.0003495532397405116,2.8893442077386524e-5,9.759422888456141e-5,1.940929973869658e-5,0.005680590700261375
10.680847947877712,0.00046763548019538215,9.138984828926747e-5,1.5084538202509823e-5,0.000349497915669585,2.8846688765144292e-5,9.750625770261069e-5,1.9390030620578998e-5,0.005680609969379493
11.27269662290159,0.0004676256020144117,9.138771911982448e-5,1.5082560426055068e-5,0.0003494583475459985,2.881212500812546e-5,9.744149700450178e-5,1.937583885052897e-5,0.005680624161149543
11.951456712869875,0.0004676188547613076,9.138626487696672e-5,1.5081208795066167e-5,0.0003494313686777503,2.8787723296164062e-5,9.7395973484646e-5,1.9365857973428e-5,0.005680634142026644
12.745096755377755,0.00046761452593055506,9.138533193412192e-5,1.5080341125570423e-5,0.0003494140936225382,2.877151019794268e-5,9.736586049617471e-5,1.9359252550841722e-5,0.005680640747449231
13.696932113748684,0.00046761197661610054,9.138478254570554e-5,1.5079829811607841e-5,0.00034940394219561935,2.8761596778863466e-5,9.734753275108413e-5,1.935523021493649e-5,0.005680644769785136
14.878628147627902,0.0004676106498777108,9.138449664896557e-5,1.5079563513642127e-5,0.0003493986721691059,2.8756221612859052e-5,9.733764345368208e-5,1.9353058663588902e-5,0.005680646941336484
16.420501577914195,0.0004676100803202258,9.138437392662617e-5,1.5079449095704043e-5,0.0003493964163928383,2.8753805087809445e-5,9.733322085799331e-5,1.9352086951229224e-5,0.005680647913048844
18.59355656786649,0.000467609906245295,9.138433642290014e-5,1.5079414087857362e-5,0.00034939572950762863,2.875302437761417e-5,9.733180066527943e-5,1.935177470081204e-5,0.005680648225299261
20.0,0.00046760989005615857,9.138433293561498e-5,1.5079410826591041e-5,0.00034939566599544473,2.875294568034011e-5,9.733165868546509e-5,1.9351743455265407e-5,0.005680648256544808
